code,title_it,slug,grande_gruppo,grande_gruppo_name_it,gruppo,classe,categoria,education_it,education_en,description,examples,istat_url,inapp_url
6.4.2.4.0,Allevatori e operai specializzati degli allevamenti avicoli,6-4-2-4-0-allevatori-e-operai-specializzati-degli-allevamenti-avicoli,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.2,6.4.2.4,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità allevano, per produrre carne, uova o altri prodotti, avicoli mantenendoli in salute, alimentandoli in luoghi di stabulazione o sull'aia, custodendoli, programmandone la riproduzione e incubando le uova, occupandosi della manutenzione degli ambienti connessi all'attività produttiva.",addetto alla incubatrice negli allevamenti avicoli; allevatore avicolo; colombicoltore; pollicoltore; raccoglitore di uova negli allevamenti avicoli,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.2.4.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.2.4.0
6.4.2.5.0,Allevatore di bestiame misto,6-4-2-5-0-allevatore-di-bestiame-misto,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.2,6.4.2.5,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità allevano, per produrre carne, latte uova o altri prodotti, bestiame misto mantenendolo in salute, alimentandolo nei luoghi di stabulazione o sull'aia, custodendolo, programmandone la riproduzione e assistendoli nei parti o incubando le uova, occupandosi della manutenzione degli ambienti connessi all'attività produttiva.",allevatore di bestiame misto,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.2.5.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.2.5.0
6.4.2.6.0,Allevatori e operai specializzati degli allevamenti di insetti,6-4-2-6-0-allevatori-e-operai-specializzati-degli-allevamenti-di-insetti,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.2,6.4.2.6,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità allevano insetti per produrre bozzoli da seta, miele o altri prodotti, custodendoli e occupandosi della manutenzione degli ambienti connessi all'attività produttiva.",allevatore di api; allevatore di bachi da seta; apicoltore; pesatore di bozzoli,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.2.6.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.2.6.0
6.4.2.9.0,Altri allevatori e operai specializzati della zootecnia,6-4-2-9-0-altri-allevatori-e-operai-specializzati-della-zootecnia,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.2,6.4.2.9,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità allevano animali da selvaggina, da pelliccia e altri animali mantenendoli in salute, alimentandoli nei luoghi di stabulazione o sull'aia, custodendoli, programmandone la riproduzione, occupandosi della manutenzione degli ambienti connessi all'attività produttiva.",allevatore cunicolo; allevatore di animali da pelliccia; allevatore di conigli; allevatore di lumache,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.2.9.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.2.9.0
6.4.3.1.0,Allevatori e agricoltori,6-4-3-1-0-allevatori-e-agricoltori,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.3,6.4.3.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità curano e mettono a produzione in modo non specialistico o univoco una o più tipologie colturali e di allevamento, seminano, coltivano, raccolgono prodotti agricoli, allevano vari tipi di animali mantenendoli in salute, alimentandoli nei luoghi di stabulazione, custodendoli, programmandone la riproduzione e occupandosi della manutenzione degli ambienti connessi all'attività produttiva.",allevatore e agricoltore,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.3.1.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.3.1.0
6.4.4.1.1,Abbattitori di alberi e rimboschitori,6-4-4-1-1-abbattitori-di-alberi-e-rimboschitori,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.4,6.4.4.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità curano, conservano e rendono produttive risorse forestali abbattendo o sfoltendo e cimando alberi e arbusti per manutenere il bosco, produrre legna da ardere e legname per l'industria, eseguendo stoccaggi e prime lavorazioni, ripopolando di alberi, piante e animali selvatici gli ecosistemi boschivi.",abbattitore di alberi; abbattitore di piante; addetto al ripopolamento boschivo; affilatore settore forestale e boschivo; boscaiolo (qualificato); carbonaio boscaiolo; cavatore di ciocco; cimatore; cioccaiolo; diradatore; diramatore; felciaiolo; fenditore; imboschitore; mastro di ascia; rimboschitore; segatore di alberi (qualificato); smacchiatore forestale; smacchino qualificato; squadratore forestale; stagionatore forestale; stroncatore (qualificato); tagliabosco (qualificato),https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.4.1.1,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.4.1.1
6.4.4.1.2,Sugherai e raccoglitori di resine,6-4-4-1-2-sugherai-e-raccoglitori-di-resine,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.4,6.4.4.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità curano, conservano e rendono produttive risorse forestali raccogliendo cortecce, sugheri e resine pregiate.",incisore di alberi; incisore di resina; raccoglitore di resina; resiniere; scortecciatore; scorzatore di sughero; sugheraio (nella forestazione); sugheraio resinatore,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.4.1.2,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.4.1.2
6.4.5.1.0,Acquacoltori,6-4-5-1-0-acquacoltori,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.5,6.4.5.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità allevano diverse specie ittiche, curandole, mantenendole in salute, alimentandole in bacini interni, marini o lacustri, programmandone la riproduzione, occupandosi della manutenzione, della pulizia e dell'igiene dei luoghi di allevamento e di altri ambienti connessi all'attività produttiva.",acquacoltore; allevatore di frutti di mare; allevatore ittico; mitilicoltore; operatore in acquacoltura; operatore in acquacoltura marina (gamberi e pesce bianco); piscicoltore,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.5.1.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.5.1.0
6.4.5.2.0,Pescatori della pesca costiera e in acque interne,6-4-5-2-0-pescatori-della-pesca-costiera-e-in-acque-interne,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.5,6.4.5.2,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità si occupano della pesca costiera e in acque interne, svolgono tutte le operazioni relative alla ricerca, l'abbattimento e la cattura di specie ittiche o comunque acquatiche, quali crostacei, molluschi, spugne, telline, destinati all'alimentazione o alla trasformazione industriale.",ostricaro; pescatore con la lampara; pescatore di coralli; pescatore di crostacei; pescatore di laguna; pescatore di molluschi; pescatore di spugne; pescatore di telline; pescatore di vongole; vallivo di pesca in laguna,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.5.2.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.5.2.0
6.4.5.3.0,Pescatori d'alto mare,6-4-5-3-0-pescatori-d-alto-mare,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.5,6.4.5.3,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità ricercano, abbattono e catturano in alto mare pesci, molluschi, crostacei, spugne ed altri prodotti acquatici destinati all'alimentazione o alla trasformazione industriale.",ammazzatore alle tonnare; avvistatore di pesca d'alto mare; pescatore di alto mare; pescatore di pesce spada; pescatore di tonno,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.5.3.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.5.3.0
6.4.5.4.0,Cacciatori,6-4-5-4-0-cacciatori,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.4,6.4.5,6.4.5.4,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità ricercano, catturano e abbattono selvaggina da carne o da pelliccia nel suo ambiente naturale.",cacciatore; capo caccia; retiere,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.4.5.4.0,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.4.5.4.0
6.5.1.1.1,Macellai e abbattitori di animali,6-5-1-1-1-macellai-e-abbattitori-di-animali,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.5,6.5.1,6.5.1.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità lavorano o conservano carne fresca da destinare al consumo ovvero macellano gli animali, si occupano della scuoiatura, della pulitura, della sezionatura, del taglio, della pezzatura e dell'eventuale confezionamento e conservazione della carne fresca.",abbattitore di animali; colatore di grasso di macelleria; depilatore di macelleria; disossatore; estrattore di sego; macellatore; mattatore; scannatore; scarnificatore; scuoiatore di macelleria; spennatore di pollame; stagionatore di carni; tagliatore di macelleria; trituratore di carni,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.5.1.1.1,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.5.1.1.1
6.5.1.1.2,Norcini,6-5-1-1-2-norcini,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.5,6.5.1,6.5.1.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità lavorano o conservano carne fresca da destinare al consumo ovvero tritano, speziano, salano, insaccano e conservano carni suine o di altri animali",insaccatore di carni; insaccatore salatore; norcino; preparatore di budella; salsicciaio,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.5.1.1.2,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.5.1.1.2
6.5.1.1.3,Pesciaioli,6-5-1-1-3-pesciaioli,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.5,6.5.1,6.5.1.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità lavorano o conservano pesce fresco ovvero puliscono, pezzano, salano, marinano prodotti ittici freschi.",marinatore di pesci; mondatore di pesce; salatore di pesce; tagliatore di pesce,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.5.1.1.3,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.5.1.1.3
6.5.1.1.4,Addetti alla conservazione di carni e pesci,6-5-1-1-4-addetti-alla-conservazione-di-carni-e-pesci,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.5,6.5.1,6.5.1.1,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità lavorano in cottura, affumicatura o con altre tecniche di conservazione carni e pesce da conservare.",affumicatore di carni e pesci; confezionatore di carni e pesci; cuocitore di carni e pesci in conserva; essiccatore di carni e pesci; preparatore di salamoia; salatore di carni e pesci; stivatore di carni e pesci,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.5.1.1.4,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.5.1.1.4
6.5.1.2.1,Panettieri,6-5-1-2-1-panettieri,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.5,6.5.1,6.5.1.2,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,Le professioni comprese in questa unità lavorano le farine in prodotti alimentari per produrre pane ovvero impastano artigianalmente uno o più tipi di farina con o senza lievito e danno all'impasto la forma e la dimensione del pane da infornare e destinare al consumo.,fornaio panificatore; panettiere; panificatore,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.5.1.2.1,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.5.1.2.1
6.5.1.2.2,Pastai,6-5-1-2-2-pastai,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.5,6.5.1,6.5.1.2,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità impastano uno o più tipi di farine per produrre paste artigianali alimentari fresche ed essiccate, lavorate o meno con uova, anche ripiene, trafilate o lavorate con altre tecniche.",maccheronaio; pastaio artigianale; preparatore di paste artigianali; trafilatore di paste artigianali,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.5.1.2.2,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.5.1.2.2
6.5.1.3.1,Pasticcieri e cioccolatai,6-5-1-3-1-pasticcieri-e-cioccolatai,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.5,6.5.1,6.5.1.3,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità producono artigianalmente dolciumi e alimenti dolci, ovvero preparano e cuociono impasti dolci lievitati e creme; lavorano e montano panna, burro, uova e grassi vegetali; lavorano lo zucchero, grassi e polveri di cacao per produrre cioccolato.",addetto alla farcitura; biscottiere; centrifugatore di pasticceria; ciambellaio; cilindrista pasticciere; cioccolataio; confettiere; cristallizzatore di canditi; cuocitore a vacuum; cuocitore di cialde; cuocitore di mantecati; cuocitore di pasticceria; decoratore di pasticceria; farcitore di pasticceria; glassatore di pasticceria; impastatore di paste e biscotti artigianali; impastatore di pasticceria; modellista cioccolataio; pasticciere artigianale; preparatore di creme artigianali; preparatore di ripieni per dolci,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.5.1.3.1,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.5.1.3.1
6.5.1.3.2,Gelatai,6-5-1-3-2-gelatai,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.5,6.5.1,6.5.1.3,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità preparano miscele aromatiche e addensanti per realizzare creme gelato, gelati a base di frutta e granite aromatizzate.",gelatiere artigianale; operaio specializzato nella preparazione di gelati; preparatore di creme di gelato; preparatore di granite,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.5.1.3.2,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.5.1.3.2
6.5.1.3.3,Conservieri,6-5-1-3-3-conservieri,6,"ARTIGIANI, OPERAI SPECIALIZZATI E AGRICOLTORI",6.5,6.5.1,6.5.1.3,Qualifica professionale / Apprendistato,Vocational qualification / Apprenticeship,"Le professioni comprese in questa unità gelatinizzano e candiscono frutta ed altri prodotti vegetali, li lavorano e cuociono per produrre marmellate e conserve.",accoppiatore di fichi; cernitore di frutta per marmellate; coloritore di frutta; conserviere artigiano di frutta e verdura; conserviere di frutta; conserviere di verdure; operaio specializzato nella conservazione di frutta e verdura,https://professioni.istat.it/sistemainformativoprofessioni/cp/scheda.php?id=6.5.1.3.3,https://www.inapp.gov.it/professioni/scopri-professioni/scheda/?keyword=6.5.1.3.3
